iter	Passed	Remaining
1664	13219	968
1665	13228	960
1666	13238	952
1667	13247	945
1668	13256	937
1669	13266	929
1670	13276	921
1671	13280	913
1672	13290	905
1673	13297	897
1674	13308	889
1675	13316	881
1676	13327	874
1677	13336	866
1678	13341	858
1679	13349	850
1680	13358	842
1681	13367	834
1682	13376	826
1683	13385	818
1684	13391	810
1685	13401	802
1686	13410	794
1687	13419	787
1688	13426	779
1689	13431	770
1690	13439	763
1691	13448	755
1692	13455	747
1693	13464	739
1694	13469	731
1695	13474	722
1696	13482	715
1697	13492	707
1698	13501	699
1699	13510	691
1700	13520	683
1701	13525	675
1702	13534	667
1703	13544	659
1704	13552	651
1705	13557	643
1706	13563	635
1707	13572	627
1708	13580	619
1709	13590	611
1710	13595	603
1711	13602	595
1712	13612	588
1713	13622	580
1714	13631	572
1715	13637	564
1716	13647	556
1717	13656	548
1718	13663	540
1719	13674	532
1720	13683	524
1721	13692	516
1722	13703	509
1723	13713	501
1724	13723	493
1725	13733	485
1726	13741	477
1727	13751	469
1728	13760	461
1729	13765	453
1730	13774	445
1731	13785	437
1732	13794	429
1733	13802	421
1734	13809	413
1735	13817	405
1736	13826	397
1737	13833	390
1738	13842	382
1739	13852	374
1740	13857	366
1741	13867	358
1742	13872	350
1743	13881	342
1744	13890	334
1745	13900	326
1746	13905	318
1747	13916	310
1748	13924	302
1749	13931	294
1750	13939	286
1751	13948	278
1752	13957	270
1753	13967	262
1754	13977	254
1755	13984	246
1756	13995	238
1757	14000	230
1758	14010	223
1759	14016	215
1760	14023	207
1761	14031	199
1762	14036	191
1763	14041	183
1764	14046	175
1765	14056	167
1766	14066	159
1767	14076	151
1768	14086	143
1769	14095	135
1770	14101	127
1771	14110	119
1772	14120	111
1773	14125	103
1774	14133	95
1775	14144	87
1776	14151	79
1777	14160	71
1778	14170	63
1779	14179	55
1780	14186	47
1781	14196	39
1782	14205	31
1783	14210	23
1784	14220	15
1785	14227	7
1786	14235	0
